24045	(AV*109)11	6005	FRA051:1191	
21995	AVALON	1122	FRA051:1618  TJB 409-1088	AVALON
21996	AVENANT	1125	FRA051:1619	
27894	AVENUE	37360	NSA 05-2109	37360-2011 37360-2012 37360-2013 AVENUE
27227	AVIR	34277	FRA051:6473	AVIR
21997	AVITAL	1126	FRA051:4771	AVITAL
27692	AW 6637C/86	36257	NSGC 366  PI 591867	AW 6637C/86
21998	AXEL	1128	61-671-3  FRA051:1620	AXEL
21999	AXIAL	1131	FRA051:4772	AXIAL
25716	AXONA	13978	FRA051:4773  WW-446	13978 AXONA
26118	AZIMUT	23866	NSA 97-2365	23866-2011 23866-2012 23866-2013 AZIMUT
25623	AZTEC	13509	NSA 89-6000	AZTEC
22000	AZTECA 67	1136	FRA051:1621  II-19957  II-19957-18M-1Y-3M-9Y-0MEX	AZTECA 67
27328	AZUL SIN BARBA	35862	CI 8403	AZUL SIN BARBA
22001	AZUR	1138	130-B  FRA051:1622	AZUR
22002	B100-5-6	1141	FRA051:1623	
22003	B17-13	1142	FRA051:1624	
22004	B17-3	1143	FRA051:1625	
22005	B17-4-10-6	1145	FRA051:1626	
22006	B2	1148	FRA051:1629	B2
22007	B21	1149	FRA051:1630	
22008	B21-1-10	1150	FRA051:1631	
22009	B21-1-4-1	1151	FRA051:1632	
22010	B21-3-6	1152	FRA051:1633	B21-3-6
22011	B23-10M2	1153	FRA051:1634	
27460	B-5	35994	AUS 8883  ICARDA-IG-84861  ICARDA-IG-87771  PI 182703	B-5
16819	B85	12497	FRA051:4461	
22012	BA104-2	1160	FRA051:1635	
27359	BAARD KOREN	35893	AUS 7046  CI 5032  CItr 5032  PI 42397	BAARD KOREN
27362	BAART	35896	CI 6088  CItr 6088  PI 45401	BAART
22013	BAART	1161	CI 1697	BAART
22015	BACA	1169	FRA051:6310	BACA
22016	BACKA	1170	NS-33  NS-33-12	BACKA
22017	BACVANKA 1	1172	NS-2214	BACVANKA 1
26910	BAGOU	29850	SUR 98504/20	29850-2011 29850-2012 29850-2013 BAGOU
27681	BAGRATIONI	36246	K 58535  MAC9192-700  PI 565421	BAGRATIONI
22019	BAHATANE-87	1177	AUS 12908  CI 7558  CItr 7558  WW-325	1177 BAHATANE-87
16642	BAILLARGE ERECTUM	10648	FRA051:4220	
16643	BAILLARGE NUTANS 1	10649	FRA051:4234	
16644	BAILLARGE NUTANS 2	10650	FRA051:4235	
22022	BAIONETTE-I	1182	WW-326	1182
27580	BAIRRAO	36145	AUS 14391  PI 344016	BAIRRAO
22021	BAI YOU BAO	1180	FRA051:1637	BAI YOU BAO
22024	BAJIO 67	1184	FRA051:1638	BAJIO 67
48222	BALATTILA	39069	BALATILLA  WW-185	
48240	BALCALI-2000	39087	WW-205	
48239	BALCALI-85	39086	BALCALI-1985  CM9799-34M-1Y-0Y  WW-204	
22026	BALDROCK	1187	AUS 20480  CI 11538  CI 12538  K 31081  K 33081	BALDROCK
22027	BALDUS	1188	CEBECO 871  FRA051:805	BALDUS
16602	BALI	10327	FRA051:4575	
22028	BALI	1190	FRA051:1639	BALI
22029	BALKAN	1192	CWI-19254  NS-2630-1  NS-BALKAN  WW-327	1192 BALKAN
25537	BALTHAZAR	13217	BALTAZAR	Balthazar BALTHAZAR
63382	Bana	BCC581	WB-144	
22030	BANACANKA 1	1194	NS-2302-2	BANACANKA 1
22034	BANJO	1202	FRA051:1640	
22037	BANKUTI 1201	1206	B-1201  BANKUT-1201  BANKUT-1201-WINTERWEIZEN  BANKUTSKA-1201  FRA051:1641  PI 184248  TRI 3711  WW-089	BANKUTI 1201
25518	BANNER	13109	FRA051:806	BANNER
22039	BANNOCK	1213	CI 15318  FRA051:807	BANNOCK
22041	BARANI-70	1217	K 58087	1217 BARANI-70
22042	BARANJKA	1218	AUS 22056	BARANJKA
27455	BARBA NEGRA	35989	PI 182014	BARBA NEGRA
64403	BARBEROUSSE	9141	BCC 1350	
22043	BARBOT	1223	FRA051:1642	BARBOT
24882	BARBU A GROS GRAINS	7961	BLE BARBU A GROS GRAIN  FRA051:1643	BARBU A GROS GRAINS
22044	BARBU DE CRUSSOL	1224	BARBU DE CRUSOL  FRA051:1645	BARBU DE CRUSSOL
22045	BARBU DE TOSCANE	1227	FRA051:1646	BARBU DE TOSCANE
24883	BARBU D'HIVER	7962	FRA051:1644	
22046	BARBU DU CAP	1230	FRA051:1647	
22047	BARBU DU FINISTERE	1232	FRA051:1648  WW-328	1232 BARBU DU FINISTERE
22048	BARBU DU MACONNAIS	1234	FRA051:1649	BARBU DU MACONNAIS
22049	BARBU DU TRONCHET	1236	FRA051:1650	1236 BARBU DU TRONCHET
22050	BARBU DU YAMMONG	1237	FRA051:1651	BARBU DU YAMMONG
63744	Barke	Barke	WB-510	
63338	Barke IPK (Seq)	Barke IPK (Seq)	WB-100	
27372	BARLETA	35906	AUS 7232  CI 6804  CItr 6804  PI 54030	BARLETA
48216	BAR NIR	39063	BARNIR  WW-174	
26978	BAROK	32101	WW-278	32101-2011 32101-2012 32101-2013 Barok BAROK
22051	BARON	1239	FRA051:6382	BARON
16802	BARONNE	12164	FRA051:4320	
22053	BARTON	1243	FRA051:810	BARTON
22054	BASS	1244	FRA051:47	1244
22056	BASTION	1248	FRA051:5131	BASTION
24885	BATAILLE 132	7964	FRA051:1652	
24884	BATAILLE 28	7963	FRA051:1653  HYBRIDE BATAILLE 28	BATAILLE 28
27543	BATKAN KRASNAYA	36077	K 41703  PI 262654	BATKAN KRASNAYA
48096	BATNA	10664	CI 3391  WB-064	
24862	BATTEN	7928	FRA051:1654	BATTEN
22057	BAULMES	1249	FRA051:1655	1249 BAULMES
63524	Bavaria (Ackermanns Bavaria)	BCC1524	WB-286	
22058	BAYARD	1254	3061  30611  FRA051:706	BAYARD
63568	BCC100	BCC100	WB-330	
63569	BCC101	BCC101	WB-331	
63570	BCC102	BCC102	WB-332	
63571	BCC104	BCC104	WB-333	
63572	BCC109	BCC109	WB-334	
63681	BCC1576	BCC1576	WB-446	
63573	BCC163	BCC163	WB-335	
63574	BCC164	BCC164	WB-336	
63575	BCC165	BCC165	WB-337	
63576	BCC166	BCC166	WB-338	
63577	BCC186	BCC186	WB-339	
63578	BCC187	BCC187	WB-340	
63579	BCC188	BCC188	WB-341	
63580	BCC189	BCC189	WB-342	
63581	BCC191	BCC191	WB-343	
63582	BCC193	BCC193	WB-344	
63583	BCC194	BCC194	WB-345	
63584	BCC196	BCC196	WB-346	
63585	BCC198	BCC198	WB-347	
63586	BCC199	BCC199	WB-348	
63587	BCC20	BCC20	WB-349	
63588	BCC201	BCC201	WB-350	
63589	BCC203	BCC203	WB-351	
63590	BCC205	BCC205	WB-352	
63591	BCC209	BCC209	WB-353	
63592	BCC212	BCC212	WB-354	
63593	BCC214	BCC214	WB-355	
63594	BCC216	BCC216	WB-356	
63560	BCC33	BCC33	WB-322	
63561	BCC50	BCC50	WB-323	
63562	BCC53	BCC53	WB-324	
63563	BCC56	BCC56	WB-325	
63564	BCC57	BCC57	WB-326	
63565	BCC97	BCC97	WB-327	
63566	BCC98	BCC98	WB-328	
63567	BCC99	BCC99	WB-329	
22061	BEACON~AUS	1259	FRA051:1657	BEACON~AUS
22062	BEACON~KEN	1260	FRA051:1656  PI 294566  PI 323395	BEACON~KEN
63420	Beatrice	BCC1370	WB-182	
16645	BEATRICE	10665	BCC 1370  CF42  FRA051:4236	
63340	Beatrix-gebeizt	Beatrix-gebeizt	WB-102	
25090	BEAUBOURG	8252	FRA051:4908	BEAUBOURG
27444	BEAUCERON	35978	AUS 20233  PI 174598	BEAUCERON
22063	BEAUCHAMP	1263	FRA051:4776	BEAUCHAMP
22064	BEAUFORT	1265	FRA051:1658	BEAUFORT
16646	BEAUNE LA ROLANDE	10666	FRA051:4237	
22065	BEAVER	1266	FRA051:4777	BEAVER
27344	BEDI	35878	CI 15498	BEDI
63400	Beecher	BCC817	WB-162	
25607	BEHERT	13461	FRA051:4947	13461 BEHERT
22067	BEI JING NO.10	1269	FRA051:1659	BEI JING NO.10
22068	BEI JING NO.11	1270	FRA051:1660	BEI JING NO.11
22069	BEI JING NO.14	1274	FRA051:1662	BEI JING NO.14
22070	BEI JING NO.15	1277	FRA051:1663	BEI JING NO.15
48165	BEJ SZI 3	39003	W 718  WW-084	
63421	Beka	BCC1371	WB-183	
16647	BEKA	10669	BCC 1371  FRA051:4238	
27376	BELADI	35910	AUS 13085  CI 7503  CItr 7503  PI 60713	BELADI
27385	BELAIA BEOSTAIA	35919	AUS 7688  CI 9211  CItr 9211  PI 73340	BELAIA BEOSTAIA
22072	BELAVISO	1285	FRA051:1666	BELAVISO
27129	BEL'CKAJA 32	33969	FRA051:48	BEL'CKAJA 32
22071	BEL ET BON	1281	FRA051:1665  WW-329	1281 BEL ET BON
63401	Belford	BCC818	WB-163	
16537	BELIVIA	9865	FRA051:4505  L1242	
22073	BELLEVUE	1287	FRA051:1667	BELLEVUE
21589	(BELLEVUE*PEVELE)1-2	8	FRA051:1192	
25048	BELLIDO	8169	FRA051:352	BELLIDO
64459	BELLISSIMA	12889	ANNABELLA	
25616	BELLOVAC	13494	FRA051:6015	13494 BELLOVAC
22074	BELLYEI-590	1288	WW-330	1288 BELLYEI-590
63489	Belogorskij	BCC1455	WB-251	
27383	BELOKOLOSKA	35917	AUS 7714  CI 9204  CItr 9204  PI 73333	BELOKOLOSKA
27694	BELORUSSKAYA 80	36259	K 59387  NSGC 5262  PI 592024	BELORUSSKAYA 80
27130	BELOTSERKOVSKAJA-23	33970	FRA051:49	BELOTSERKOVSKAJA-23
27693	BEL'TCHANKA 7	36258	NSGC 5174  PI 591972	BEL'TCHANKA 7
27542	BELTSKAYA MESTNAYA	36076	K 40980  PI 262653	BELTSKAYA MESTNAYA
24846	BELVEDERE	7908	FRA051:8468	BELVEDERE
22078	BENA	1312	AUS 7492  CI 8461  PI 191674  PI 67319  PI 93982	BENA
22079	BENCHUNG	1313	WW-477	1313
22080	BENCUBBIN	1314	PI 113486  PI 206359  PI 265448	BENCUBBIN
22081	BENEFACTOR	1315	BLE BIENFAITEUR  FRA051:1668	BENEFACTOR
22082	BENHUR	1316	AUS 10655  CI 14054	BENHUR
22084	BENNETT	1320	FRA051:6314	BENNETT
22086	BENNO	1322	FRA051:6281	BENNO
25531	BERCY	13171	CEBECO 937  FRA051:4948	BERCY
22088	BERLIOZ	1325	FRA051:1669	
26912	BERMUDE	29852	FD 01096-10	29852-2011 29852-2012 29852-2013 Bermude BERMUDE
22089	BERNINA	1327	FRA051:1670	BERNINA
16648	BERRICHONNE	10675	FRA051:4240	
22090	BERT	1330	FRA051:811	BERT
22091	BERZATACA	1332	FRA051:1672  WW-331	1332 BERZATACA
27538	BESSARABKA	36072	K 41475  PI 262622	BESSARABKA
16649	BETINA	10678	FRA051:4241	
16502	BETINA/APS~LDIJON-RJ	9446	FRA051:3937	
25862	BETTY	20300	PI 612578	BETTY
22096	BEZOSTAIA 1	1341	FRA051:1673  GLKU-4983	BEZOSTAIA 1
21590	(BEZOSTAIA*PRIEUR)53	10	FRA051:1194	
63374	BHS169	BCC527	WB-136	
27866	BIANCOR	37332	UN 177-7-1	37332-2011 37332-2012 37332-2013 BIANCOR
22100	BICOOP	1353	FRA051:1674  R-41,FRA	BICOOP
63422	Bielik	BCC1372	WB-184	
63487	Bigo	BCC1452	WB-249	
63381	Bijoria	BCC579	WB-143	
25492	BIJOU	9107	FRA051:1675	
22103	BIMA-4	1356	FRA051:1676	BIMA-4
27131	BINDAWARRA	33971	FRA051:52	BINDAWARRA
63551	Binder	Binder	WB-313	
27403	BINTANE	35937	PI 119402	BINTANE
22104	BIRGITTA	1357	WW-332	1357 BIRGITTA
27614	BIRYUSINKA	36179	AUS 18171  K 47885  PI 404240	BIRYUSINKA
27665	BISKRI	36230	NSL 117505  PI 534340	BISKRI
22105	BIZEL	1359	FRA051:1677	BIZEL
22108	BLADETTE-DE-BESPLAS	1365	BLE DE TOSCANE  FRA051:1678  TOSCANE  TOUZELLE DE DESCARTES  TOUZELLE DE RUSSIE  TOUZELLE ROUGE DE RUSSIA  TUZELLE DE DESCARTES	BLADETTE-DE-BESPLAS
22109	BLADETTE DE LA GARONNE	1370	BLADETTE DE GARONNE  FRA051:1679	
22110	BLADETTE DE PRESLES	1372	FRA051:1680	
22111	BLADETTE DE PUYLAURENS	1373	BLADETTE DE POYLAURENS  FRA051:1681	BLADETTE DE PUYLAURENS
22112	BLADETTE VELUE	1374	FRA051:1682	
22113	BLANC D'ARNAY LE DUC	1377	FRA051:1683	BLANC D'ARNAY LE DUC
22114	BLANC DE CHALONS	1380	FRA051:1684	BLANC DE CHALONS
24886	BLANC DE CHENAN	7965	FRA051:1685	7965 BLANC DE CHENAN
22115	BLANC DE FLANDRE	1381	BLANC BLE  BLANC BLE NORD  BLANC DE FLANDRES  BLANC ZEE  BLE D'ARMENTIERES  BLE DE BERGUES  BLE DE SUISSE  BLE SUISSE OISE  FRA051:1686	BLANC DE FLANDRE
24887	BLANC DE HAUTE SAONE	7966	FRA051:1687	BLANC DE HAUTE SAONE
22116	BLANC DE HONGRIE	1383	ALBUM DENSUM  BLE BLANC DE HONGRIE  BLE BLANC HONGRIE  BLE CHEVALLIER  CANDEAL CHAMORRO DE HUNGARIA  FRA051:1688	BLANC DE HONGRIE
22117	BLANC DE LORRAINE	1388	FRA051:1689	BLANC DE LORRAINE
22118	BLANC DU MORVAN	1390	FRA051:1690	BLANC DU MORVAN
22119	BLANC F.DESPREZ	1391	FRA051:1691	
22120	BLANC HATIF CAMBIER	1394	BLANC HATIF PRODUCTIF  BLANC HATIF PRODUCTIVE  CAMBIER 301  FRA051:1692	BLANC HATIF CAMBIER
22121	BLANC HATIF DE SAONE	1396	FRA051:1693	BLANC HATIF DE SAONE
22122	BLANC INVERSABLE	1397	FRA051:1694	
27365	BLANCO	35899	AUS 7183  CI 6139  CItr 6139  PI 46038	BLANCO
22123	BLANC PRECOCE	1400	BLANC DE SAVOIE  BLANC DU JURA  BLANC PRECOCE DE L'EST  BLANC PRECOCE DE SAVOIE  FRA051:1695  WW-333	1400
22124	BLASON	1402	65-F  FRA051:1696	1402 BLASON
22125	BLE BARBU DE L'AVEYRON	1406	FRA051:1697	BLE BARBU DE L'AVEYRON
24968	BLE BARBU DE MUROL	8051	FRA051:1698	8051 BLE BARBU DE MUROL
22126	BLE BARBU DU ROUSSILLON	1408	BLE DU ROUSSILLON  FRA051:1699  ROUSSILLON	BLE BARBU DU ROUSSILLON
22127	BLE BLANC A DUVET VELOUTE	1410	BLANK A DUVEL VELOUTE  BLANK A DUVET  BLE BLANC A DUVET  FRA051:1700  TUNSTALL THICK CHAFFED WHEAT	BLE BLANC A DUVET VELOUTE
22128	BLE BLANC COMPACT	1412	FRA051:1702	
22129	BLE BLANC DE LA REOLE	1413	FRA051:1703	BLE BLANC DE LA REOLE
24967	BLE BOURRU	8050	FRA051:1704	
24888	BLE CAILLOUX	7967	FRA051:1705	
24889	BLE DANOIS	7968	FRA051:1709	7968
22130	BLE D'AVRIL	1415	FRA051:1707  NGB 7190	BLE D'AVRIL
22132	BLE DE CREPI	1420	FRA051:1710	BLE DE CREPI
22133	BLE DE CRETE	1422	FRA051:1711	1422 BLE DE CRETE
22134	BLE DE DAKUAI R1	1424	FRA051:1712	BLE DE DAKUAI R1
22135	BLE DE DAKUAI R2	1425	FRA051:1713	BLE DE DAKUAI R2
22136	BLE DE DAKUAI R3	1426	FRA051:1714	BLE DE DAKUAI R3
22137	BLE DE HAIE	1429	BLE BLANCHARD  FRA051:1718  HAIE  ROUGH CHAFF WHITE  TUNSTALL  TUNSTALL THICK CHAFFED	1429 BLE DE HAIE
22138	BLE DE HAUTE LOIRE	1432	FRA051:1719	BLE DE HAUTE LOIRE
22139	BLE DE HAUTE LOIRE L1	1433	FRA051:1720	
22140	BLE DE HAUTE LOIRE L2	1434	FRA051:1721	
22141	BLE DE HAUTE LOIRE L4	1435	FRA051:1722	
22142	BLE DE HAUTE LOIRE L6	1436	FRA051:1723	
27251	BLE DE HONGRIE	34342	FRA051:7850	BLE DE HONGRIE
22143	BLE DE KAIFONG	1437	FRA051:1724	BLE DE KAIFONG
22145	BLE DE LA SAONE	1440	FRA051:1726	BLE DE LA SAONE
22146	BLE DE LA VALLOUISE	1443	FRA051:1727	BLE DE LA VALLOUISE
22144	BLE DE L'YVELINE	1439	FRA051:1725	BLE DE L'YVELINE
22147	BLE DE MARAT BARBU	1446	FRA051:1728  MARAT	1446
22148	BLE DE MARAT MUTIQUE	1447	FRA051:1729	
22149	BLE DE MONGOLIE	1449	FRA051:1731	BLE DE MONGOLIE
22150	BLE DE PAYS DE LANGOGNE	1450	FRA051:1732	BLE DE PAYS DE LANGOGNE
22151	BLE DE PAYS DU GATINAIS	1451	FRA051:1733	BLE DE PAYS DU GATINAIS
22152	BLE DE PAYS DU PEROU	1458	FRA051:1739	BLE DE PAYS DU PEROU
22153	BLE DE QI LIYING 1	1463	FRA051:1742	BLE DE QI LIYING 1
22154	BLE DE QI LIYING 2	1464	FRA051:1743	BLE DE QI LIYING 2
22155	BLE DE REDON M4	1465	FRA051:1744	BLE DE REDON M4
22156	BLE DE REDON ROUX 1/2 LACHE	1466	FRA051:1745	
22158	BLE DES DOMES	1469	BLE-DE-DOMES  DOMES  DOMES-BLE-DES  FRA051:1749	BLE DES DOMES
22157	BLE DE SIBERIE	1467	BLE HYBRID DE GALLAND  FRA051:1746	BLE DE SIBERIE
22159	BLE DES VOSGES	1471	FRA051:1757	BLE DES VOSGES
25455	BLE DE TENEZOUT OUARZAZAT	9016	FRA051:1747	BLE DE TENEZOUT OUARZAZAT
27132	BLE DE TSITSINE	33972	FRA051:54	BLE DE TSITSINE
22131	BLE D'OR	1417	FRA051:1708	1417 BLE D'OR
22172	BLEDSOE	1520	CI 13238	BLEDSOE
22160	BLE DU JURA	1480	FRA051:1759	BLE DU JURA
22161	BLE DU JURA NO.2	1487	FRA051:1765	
22162	BLE DU LIBAN	1489	CP110  FRA051:1767	
22163	BLE DU LOT	1490	FRA051:1768	BLE DU LOT
22164	BLE DU MESNIL	1492	FRA051:1769	BLE DU MESNIL
22165	BLE DU MORVAN	1494	FRA051:1770	BLE DU MORVAN
22166	BLE DU ROUSSILLON	1498	BLE BARBU DU ROUSSILLON  FRA051:1772  ROUSSILLON	1498 BLE DU ROUSSILLON
22167	BLE DU VIETNAM	1500	FRA051:1773	BLE DU VIETNAM
24890	BLE FINLANDAIS	7969	FRA051:1774	BLE FINLANDAIS
22168	BLE GRIS DE ST LAUD	1501	BLE DE SAUMUR D'AUTOMNE  FRA051:1775	BLE GRIS DE ST LAUD
24891	BLE MAIREAU	7970	FRA051:1776	
63423	Blenheim	BCC1373	WB-185	
22169	BLE PLAT COMPACT	1513	FRA051:1778	
22170	BLE ROUGE D'HIVER DE LOZERE	1514	BLE ROUGE D'H. BARBU D'ALLENC  FRA051:1779	BLE ROUGE D'HIVER DE LOZERE
24892	BLE ROUMAIN	7971	FRA051:1780	BLE ROUMAIN
22173	BLEROY	1522	FRA051:1782	BLEROY
22171	BLE SEIGLE	1515	BLE ROUX GRAND GRILLE  FRA051:1781  REGGEN  ROGGENWEIZEN  ROUX GRAND GRILLE	BLE SEIGLE
27211	BLOGGO	34233	FRA051:6401	BLOGGO
22174	BLONDYNKA	1529	WW-334	1529 BLONDYNKA
22175	BLUEBOY	1531	FRA051:1783  WW-335	1531 BLUEBOY
22177	BOCQUIAU	1538	AFRC 774  AUS 14865  AUS 15230  BOUQUET  FRA051:1784	BOCQUIAU
48237	BOGACAK	39084	Bo?acak  WW-202	
22179	BOGRIN	1545	BOGRIN CAMBIER  FRA051:1785	BOGRIN
16831	BOHEMIA	12606	FRA051:4419	
27633	BOHR GAMH	36198	PI 462106	BOHR GAMH
27602	BOL-13	36167	PI 374245	BOL-13
27415	BOLA	35949	PI 134746	BOLA
25458	BOLDOR	9022	FRA051:4915	BOLDOR
27875	BOLOGNA	37341	WW-019	37341-2011 37341-2012 37341-2013 BOLOGNA
24893	BON BLE	7972	FRA051:1786	
22181	BON CAUCHOIS	1552	FRA051:1787	
22182	BON FERMAL	1554	FRA051:1788	BON FERMAL
22183	BON-FERMIER	1557	BON FERMIER 6  BON FERMIER SVP  DREADNOUGHT  FRA051:1789  HYBRIDE DE BON FERMIER  HYBRIDE DU BON FERMIER  HYBRIDE DU JOLY FARMER  JOLLY FARMER  SENSATION	BON-FERMIER
22184	BON MOULIN	1561	FRA051:1790	BON MOULIN
22185	BONNY	1565	PI 323388	BONNY
22186	BONSAC	1566	BON SAC  FRA051:1791	BONSAC
27231	BONTARIS	34289	FRA051:6489	BONTARIS
16463	BONTE 025	9154	FRA051:3879	
16464	BONTE 4N	9155	FRA051:3880	
16650	BONTE O133	10694	FRA051:4242	
63552	Bonus	Bonus	WB-314	
22187	BONZA-55	1568	CI 14036  K 59618  K 60570  PI 344048	BONZA-55
22188	BONZA 63	1569	AUS 1992  K 47120  PI 337705	BONZA 63
27133	BORD DE ROUTE YILDIZELY	33973	FRA051:57	BORD DE ROUTE YILDIZELY
27134	BORD DU LAC TUZ	33974	FRA051:58	BORD DU LAC TUZ
24894	BORDEAUX 113	7973	FRA051:1793	7973 BORDEAUX 113
24895	BORDEAUX 469	7974	FRA051:1794	
24896	BORDEAUX CARRE	7975	FRA051:1795	
22189	BORDENAVE PUAN SAG	1575	AUS 18070  PI 344453  PI 352072	BORDENAVE PUAN SAG
22190	BORDIER	1576	FRA051:1796  HYBRIDE BORDIER	BORDIER
22191	BOREAL	1580	FRA051:1797	
22192	BOSCO	1584	FRA051:4779	
27618	BOUDAHAIKA	36183	PI 410909	BOUDAHAIKA
22193	BOUKAM	1587	FRA051:1798	BOUKAM
22194	BOULMICHE	1588	FRA051:1799	BOULMICHE
22195	BOULO	1591	F-412  FRA051:1800	BOULO
22196	BOUNTY	1593	FRA051:1801	BOUNTY
22197	BOUNTY	1598	K 53490  PI 323389	BOUNTY
25508	BOURGOGNE	13065	FRA051:4949	BOURGOGNE
27209	BOVICTUS	34228	FRA051:6393	BOVICTUS
22198	BOWIE	1601	US(59)7	BOWIE
27135	BOXER	33976	FRA051:60	BOXER
22200	BRACO	1604	7161  FRA051:1802	BRACO
25734	BRANDO	14078	CPBT W50  FRA051:5935  WW-151	Brando BRANDO
16612	BRASSIC	10379	FRA051:4069	
16651	BREHAT	10696	FRA051:4243	
22201	BRENNUS	1607	B-91  FRA051:1803	BRENNUS
22202	BRETAGNE-DESPREZ	1609	AFRC 384  BRETAGNE  BRETAGNE DESPREZ  FRA051:1804	BRETAGNE-DESPREZ
24897	BRETON CARRE	7976	FRA051:1805	
24898	BRETONNIERES	7977	FRA051:1806	BRETONNIERES
22203	BREVOR	1610	CI 1235  FRA051:1807	BREVOR
27136	BREWSTER	33978	FRA051:62	BREWSTER
25509	BRIGADIER	13067	FRA051:4951	BRIGADIER
22204	BRIGAND	1612	FRA051:6466	BRIGAND
22205	BRILLANT	1615	FRA051:824	BRILLANT
22206	BRIMSTONE	1616	FRA051:1808	BRIMSTONE
22207	BRIO	1620	FRA051:707	
22208	BRIQUET JAUNE	1621	FRA051:1810  HYBRIDE BRIQUET JAUNE	BRIQUET JAUNE
22209	BRISCARD	1622	FRA051:4780	BRISCARD
22210	BRIZEAUX	1624	FRA051:1811	
22211	BROCK	1630	FRA051:6505	BROCK
48118	BROMPTON	28907	ELS 01-24  FRA051:9046  WW-049	
22212	BRONZE	1633	FRA051:6305	BRONZE
22213	BROOM	1636	FRA051:1812	BROOM
22214	BROWICK	1638	FRA051:1813	BROWICK
25019	BROWNIE	8114	FRA051:8762	BROWNIE
27137	BRULE	33979	FRA051:63	BRULE
60687	BRUMAIRE	33801	CP55	33801
25254	BT1710	8671	FRA051:1814	BT1710
25255	BT1711	8672	FRA051:1815	BT1711
22215	BT2277	1643	FRA051:1816  WW-288	1643 BT2277
22216	BT2281	1647	FRA051:1819  WW-336	1647 BT2281
22217	BT2286	1649	FRA051:1820	BT2286
22218	BT2287	1651	FRA051:1821	BT2287
22221	BUCK ATLANTICO	1660	K 45782  PI 213675  PI 352052	1660 BUCK ATLANTICO
22222	BUCK AUSTRAL	1662	PI 344454	BUCK AUSTRAL
22223	BUCK BOLIVAR	1663	PI 585037	BUCK BOLIVAR
22231	BUCKBUCK'S'	1676	CIANO 79  WW-289	1676 BUCKBUCK'S'
27044	BUCK-CATRIEL	32906	10576-1-8-3-3	BUCK-CATRIEL
22225	BUCK MANANTIAL	1665	AUS 2019  K 51064  PI 344455	BUCK MANANTIAL
22226	BUCK PAMPERO	1667	K 51256  PI 352057	BUCK PAMPERO
22227	BUCK PARANA	1668	PI 352058	BUCK PARANA
24975	BUCK PATACON	8063	K 60964	BUCK PATACON
22228	BUCK QUEQUEN	1669	AUS 2020  CI 12574  K 41768  PI 168710	BUCK QUEQUEN
22229	BUCK RELEN	1672	PI 344456  PI 352059	BUCK RELEN
22232	BUCKSKIN	1679	CI 17263	BUCKSKIN
22233	BUCSANYI 20	1680	SZEGED 4	BUCSANYI 20
25091	BUFALO	8253	FRA051:4909	BUFALO
63385	Buhobori	BCC666	WB-147	
22235	BULGARIA 301	1685	BOLGAR-301  FRA051:1827  KNEZHA-301  N-301  NO.301-KNEZA  Nr.301  TRI 7719  WW-189	BULGARIA 301
22242	BULK PE172-4	1695	FRA051:1828	
24899	BULLET ROUGE	7978	FRA051:1829	BULLET ROUGE
22243	BUNG EPI BARIOLE	1696	FRA051:1830	1696 BUNG EPI BARIOLE
22244	BUNG EPI BLANC	1697	FRA051:1831	1697 BUNG EPI BLANC
27623	BURIATSKAJA 34	36188	K 48773  PI 418575	BURIATSKAJA 34
27507	BURPIAN	36041	PI 203084	BURPIAN
22248	BURT	1704	CI 12696	BURT
48111	BUSSARD	22954	WW-148	
25988	BUSTER	22456	NRPB 87-4018A	BUSTER
22250	BUT	1708	FRA051:1832	BUT
25057	BYRSA	8184	FRA051:1833	BYRSA
27461	C-1	35995	AUS 8884  ICARDA-IG-84862  PI 182704	C-1
63373	C-138	BCC526	WB-135	
22347	C17	1929	FRA051:1903	
27607	C34-2	36172	PI 378916	C34-2
22254	C591	1717	K 35792  PI 189738  PI 189747	C591
25142	C7177-3-4	8377	FRA051:1836	
16653	C79 PAUMELLE	10706	FRA051:4245	
16654	C80 PAUMELLE	10707	FRA051:4246	
27138	C-9314-10B-6T-3B-1T	33991	FRA051:78	C-9314-10B-6T-3B-1T
21704	CA31-3	373	FRA051:1837	
24054	CA68-7-2-4	6019	FRA051:3729	CA68-7-2-4
25922	CA9070	20498	FRA051:9047	CA9070
22257	CADDO	1727	CI 13536	CADDO
25092	CADENZA	8254	89-13  CPB W1  FRA051:4910	8254 CADENZA
22258	CADET~FRA	1728	FRA051:1840	CADET~FRA
22259	CADET~USA	1730	CI 12053	CADET~USA
27391	CAGAYAN	35925	PI 91235	CAGAYAN
25055	CAJEME	8182	FRA051:1842	CAJEME
22260	CAJKA	1732	NSGC 80  PI 591861	CAJKA
22261	CALANDA	1734	FRA051:827	CALANDA
26089	CALDWELL	23766	CItr 17897  FRA051:80	CALDWELL
25809	CALEDONIA	20200	PI 610188	CALEDONIA
22263	CALIDAD "S"	1736	K 48314	CALIDAD S
48135	CALISOL	37495	MH 10-13  WW-003	CALISOL
16586	CALISSA	10214	CFL82-216  FRA051:4552	
22264	CALYPSO	1738	FRA051:829	CALYPSO
22265	CAMA	1739	FRA051:1843	CAMA
24900	CAMBIER 306	7979	FRA051:1845	CAMBIER 306
27255	CAMINO	34356	FRA051:8437	CAMINO
48107	CAMPEADOR	8152	CI 15202  FAO 25.996  TRI 7560  WW-125	
22267	CAMPODORO	1745	FRA051:6231	CAMPODORO
